make;model;version;doors;gross_price;nett_price;hp
Suzuki;Baleno;1.2 Exclusive;5;16794;11949,59;90
Suzuki;Baleno;1.2 Exclusive CVT;5;18694;13411,57;90
Suzuki;Baleno;1.0 High Executive Boosterjet;5;19994;14052,89;112
SEAT;Mii;1.0 44 kW Style Ecomotive;5;12500;8617;60
Jaguar;F-TYPE;3.0 S/C 340 pk automaat;2;121195;66662,81;340
Land Rover;Range Rover Sport;5.0 V8 Supercharged HSE Dynamic;5;171285;85368,6;525
Audi;A3 Sportback;30 TDI Pro Line;5;36090;22291;116
Audi;A3 Sportback;30 TDI Advance Sport;5;38540;23591;116
Land Rover;Range Rover Sport;3.0 SDV6 225kW HSE;5;128955;73564,78;306
Nissan;NV400;2.3 dCi 165pk S/S OPTIMA L4H3 35 RWD RJ;4;57637,77;36150;165
Nissan;NV400;2.3 dCi 165pk S/S OPTIMA L4H2 35 RWD RJ;4;56209,47;35250;165
Nissan;NV400;2.3 dCi 170pk S/S OPTIMA L3H3 3500 FWD;4;53352,87;33450;170
Renault Trucks;Master;2.3 DCI 3T5 FWD 170E6 L2H1 DC;4;51374;32200;170
Renault Trucks;Master;2.3 DCI 3T5 FWD 145E6 L2H1 DC;4;48200;30200;145
Renault Trucks;Master;2.3 DCI 3T5 FWD 130E6 L2H1 DC;4;46296;29000;130
Renault Trucks;Master;2.3 DCI 3T5 FWD 110E6 L2H1 DC;4;43757;27400;110
Renault Trucks;Master;2.3 DCI 3T5 FWD 170E6 L1H1 DC;4;50311;31530;170
Audi;A3 Sportback;35 TFSI Pro Line;5;34060;23946;150
Audi;A3 Sportback;35 TFSI Advance Sport;5;36510;25754;150
Audi;A3 Sportback;35 TFSI Advance;5;35010;24514;150
Peugeot;108;Allure 1.0 e-VTi 72pk;5;14130;10569;72
Peugeot;108;Allure 1.0 e-VTi 72pk;3;13770;10271;72
Peugeot;108 TOP!;Allure 1.0 e-VTi 72pk;5;15310;11544;72
Kia;Sportage;1.6 T-Gdi DCT7 DynamicPlusLine;5;43505;27098,35;177
Kia;Sportage;1.6 T-Gdi DCT7 DynamicLine;5;41505;25445,45;177
Peugeot;108 TOP!;Allure 1.0 e-VTi 72pk;3;14970;11263;72
Peugeot;108 TOP!;Active 1.0 e-VTi 72pk;5;13770;10271;72
Volkswagen;Transporter;2.0TDI 110kW 7-DSG L1;2;43439;27200;150
Volkswagen;Transporter;2.0TDI 110kW DC 7-DSG 4M L2;4;54548;34200;150
Volkswagen;Transporter;2.0TDI 110kW DC 7-DSG L2;4;50263;31500;150
Volkswagen;Transporter;2.0TDI 110kW DC 4Motion L2;4;51374;32200;150
Volkswagen;Transporter;2.0TDI 110kW 7-DSG L2;2;47248;29600;150
Mercedes-Benz;S-Klasse Coup�;S 560 4MATIC;2;182136;114900;469
Mercedes-Benz;S-Klasse Cabriolet;Mercedes-AMG S 63 4MATIC+;2;257398;165400;612
Mercedes-Benz;S-Klasse Cabriolet;S 560;2;196491;125700;469
Mazda;CX-5;2.2 SKYACTIV-D 184 6AT 4WD Luxury;5;57550;33988;184
Mazda;CX-5;2.2 SKYACTIV-D 6AT 2WD Comfort;5;48050;26639;150
Mazda;CX-5;2.2 SKYACTIV-D 6AT 2WD CX-5;5;46300;25192;150
Mazda;CX-5;2.2 SKYACTIV-D 6MT 2WD Comfort;5;42350;24563;150
SsangYong;XLV;Quartz 2WD A/T;5;29775,33;18590;128
SsangYong;XLV;Quartz 2WD 6MT;5;27553,53;17190;128
SsangYong;XLV;Crystal 2WD A/T;5;30886,23;19290;115
SsangYong;XLV;Crystal 4WD A/T;5;33425,43;20890;115
SsangYong;XLV;Crystal 4WD 6MT;5;31203,63;19490;115
SsangYong;XLV;Crystal 2WD 6MT;5;28664,43;17890;115
SsangYong;XLV;Crystal 4WD A/T;5;30410,13;18990;128
SsangYong;XLV;Crystal 2WD A/T;5;27870,93;17390;128
SsangYong;XLV;Crystal 2WD 6MT;5;25649,13;15990;128
Opel;Zafira;1.6 Turbo Start/Stop 125kW Blitz;5;36050;19340;170
Nissan;GT-R;3.8 V6 Track Edition;2;189200;95919,83;570
Mitsubishi;L200;2.4 DI-D AT Instyle;4;80377;32990;181
Renault Trucks;Master;2.3 DCI 3T3 FWD 110E6 L1H1;4;36711;22960;110
Renault Trucks;Master;2.3 DCI 2T8 FWD 170E6 L1H1;4;42820;26810;170
Renault Trucks;Master;2.3 DCI 2T8 FWD 130E6 L1H1;4;37742;23610;130
Renault Trucks;Master;2.3 DCI 2T8 FWD 110E6 L1H1;4;35203;22010;110
Renault Trucks;Master;2.3 DCI 3T5 RWD 165EVI L2H1 EL DC;4;54945;34450;165
Renault Trucks;Master;2.3 DCI 3T5 RWD 145EVI L2H1 EL DC;4;52406;32850;145
Renault Trucks;Master;2.3 DCI 3T5 RWD 165EVI L2H1 RTWD DC;4;57595;36120;165
Renault Trucks;Master;2.3 DCI 3T5 RWD 145EVI L2H1 RTWD DC;4;55056;34520;145
Audi;TT Coup�;45 TFSI Pro Line;3;56140;38251;245
Audi;TT Roadster;45 TFSI Pro Line;2;59140;40020;245
BMW;3 Serie Touring;318d;5;47506;31000;150
Hyundai;i20;1.0 T-GDI 100 i-Motion;5;17647;10922;100
Hyundai;i20;1.0 T-GDI 100 i-Drive;5;16247;9765;100
Peugeot;108 TOP!;Active 1.0 e-VTi 72pk;3;13420;9982;72
Opel;Vivaro;2.0 Diesel 90kW L3H1 Auto Hoog laadverm.;4;51880;28049;122
Mercedes-Benz;S-Klasse Cabriolet;Mercedes-AMG S 65;2;347279;217700;630
Nissan;NP300 Navara;Double Cab 2.3 dCi 190 N-Guard 4WD MT;4;71118,4;37740;190
Jaguar;XF;2.0t 250 Pure AT;4;68625;43780,17;250
Jaguar;E-Pace;P200 2.0 AWD Auto;5;65155;35239,67;200
Jaguar;XF;2.0d 180 Pure AT;4;63585;40480,55;180
Citro�n;C4 Cactus;BlueHDi 100 S&S Feel;5;26450;17226;99
Citro�n;C4 Cactus;BlueHDi 120 S&S EAT6 Shine;5;31750;20336;120
Volkswagen;Transporter;2.0TDI 62kW DC L2;4;41535;26000;84
Citro�n;C4 Cactus;BlueHDi 120 S&S EAT6 Business;5;28550;18054;120
Volkswagen;Transporter;2.0TDI 62kW L2;2;38519;24100;84
Volkswagen;Transporter;2.0TDI 62kW L1;2;37250;23300;84
Mitsubishi;L200;2.4 DI-D ClearTec Intense;4;67863;29490;181
Volkswagen;Transporter;2.0TDI 84kW L2H1;4;40265;25200;114
Volkswagen;Transporter;2.0TDI 84kW L1H1;4;38995;24400;114
Volkswagen;Transporter;2.0TDI 110kW DC 7-DSG 4M L2;4;52009;32600;150
Volkswagen;Transporter;2.0TDI 110kW DC 7-DSG L2;4;47724;29900;150
Volkswagen;Transporter;2.0TDI 110kW DC 4Motion L2;4;48835;30600;150
Volkswagen;Transporter;2.0TDI 110kW 7-DSG L2;2;44709;28000;150
Audi;A3 Sportback;35 TFSI S tronic Advance Sport;5;36510;26079;150
Audi;A3 Sportback;35 TFSI S tronic Advance;5;35010;24839;150
Audi;A3 Limousine;35 TFSI Advance;4;35510;25036;150
Audi;A3 Limousine;35 TFSI Advance Sport;4;37140;26275;150
Audi;A3 Limousine;35 TFSI Pro Line;4;34560;24575;150
Opel;Insignia Grand Sport;2.0 BiTurbo 154kW GSi Exclusive Auto 4x4;5;75500;32808;210
Opel;Insignia Grand Sport;2.0 CDTi 125kW S&S 4x4 Exclusive;5;57650;31563;170
Opel;Insignia Sports Tourer;2.0 BiTurbo 154kW GSi Exclusive auto 4x4;5;77000;34048;210
Opel;Insignia Sports Tourer;2.0 CDTi 125kW S&S Exclusive 4x4;5;59150;32803;170
Opel;Karl;1.0 Start/Stop ROCKS Online Edition;5;15599;9013;75
Mazda;CX-5;2.0 SKYACTIV-G 6AT 2WD Business Luxury;5;41300;25809;165
Mazda;CX-5;2.2 SKYACTIV-D 6MT 2WD Business Luxury;5;45850;27818;150
Renault;Master;L3H1 T35 ENERGY dCi 165 EUVI DL RWD Kiep;2;59531,58;37340;165
Renault;Master;L3H1 T35 dCi 130 EUVI DL RWD Kiepbak;2;56357,58;35340;130
Mazda;CX-5;2.2 SKYACTIV-D 6AT 2WD Business Luxury;5;51550;29531;150
Mercedes-Benz;Sprinter Tourer;316CDI L3H2;4;79140;38810;163
Mercedes-Benz;Sprinter Tourer;314CDI L3H2;4;77253;37250;143
Toyota;Proace Long Worker;2.0 D-4D 122pk Navigator;4;38709,5;24850;122
Toyota;Proace Worker;2.0 D-4D 122pk Navigator;4;37963,5;23750;122
Land Rover;Range Rover Sport;3.0 SDV6 225kW Autobiogr Dyn;5;145155;86953,21;306
Land Rover;Range Rover Sport;3.0 SDV6 225kW HSE Dynamic;5;131655;75796,18;306
Land Rover;Range Rover Sport;3.0 SDV6 183kW HSE Dynamic;5;126445;71490,4;249
Land Rover;Range Rover Sport;3.0 SDV6 183kW HSE;5;123845;69341,64;249
Peugeot;108;Access 1.0 e-VTi 72pk;3;10475;7548;72
Peugeot;108;Access 1.0 e-VTi 72pk;5;10835;7845;72
Land Rover;Range Rover Sport;3.0 SDV6 183kW SE;5;119815;64300,55;249
Renault Trucks;Master;2.3 DCI 3T5 FWD 130E6 L1H1 DC;4;45233;28330;130
DS;DS 3;PureTech 110 S&S Auto Connected Chic;3;26190;17441;110
Volkswagen;Transporter;2.0TSI 110kW L2H1;4;37757;24600;150
Volkswagen;Transporter;2.0TSI 110kW L1H1;4;36487;23800;150
Renault Trucks;Master;2.3 DCI 3T5 FWD 110E6 L1H1 DC;4;42694;26730;110
Renault Trucks;Master;2.3 DCI 3T3 FWD 170E6 L2H1 DC;4;49994;31330;170
Renault Trucks;Master;2.3 DCI 3T3 FWD 145E6 L2H1 DC;4;46820;29330;145
Renault Trucks;Master;2.3 DCI 3T3 FWD 130E6 L2H1 DC;4;44915;28130;130
Renault;Clio;1.5 Blue dCi 85 Intens;5;23400;15371,74;86
Audi;A3 Cabriolet;35 TFSI Pro Line;2;42060;30232;150
Audi;A3 Cabriolet;35 TFSI Advance Sport;2;44510;31932;150
Toyota;Landcruiser;2.8 D-4D Challenger Auto Std Rf Blnd Vn;5;68505,95;42995;177
Opel;Insignia Grand Sport;1.6 CDTi 100kW S&S Innovation;5;42750;29246;136
Nissan;NP300 Navara;Double Cab 2.3 dCi 190 N-Guard 4WD AT;4;81212,4;39240;190
Volkswagen;Transporter;2.0TDI 150kW 4Motion L1H1;4;50422;31600;204
Volkswagen;Transporter;2.0TDI 150kW 4Motion L2H1;4;51691;32400;204
Volkswagen;Transporter;2.0TDI 150kW L2H1;4;47406;29700;204
Toyota;RAV4 Van;AWD 2.0 VVT-i Dynamic Automaat;5;44342,5;28750;152
Renault Trucks;Master;2.3 DCI 3T5 RWD 130EVI L2H1 EL DC;4;50502;31650;130
Renault Trucks;Master;2.3 DCI 3T5 RWD 130EVI L2H1 RTWD DC;4;53152;33320;130
Renault Trucks;Master;2.3 DCI 4T5 RWD 165EVI L3H1 RTWD DC;4;41490,9;34290;165
Renault Trucks;Master;2.3 DCI 4T5 RWD 165EVI L2H1 RTWD DC;4;42301,6;34960;165
Renault Trucks;Master;2.3 DCI 3T5 RWD 165EVI L3H1 RTWD DC;4;53025;33240;165
Renault Trucks;Master;2.3 DCI 3T5 RWD 165EVI L3H1 EL DC;4;49676;31130;165
Toyota;Landcruiser;2.8 D-4D Comfort Auto High Roof Blind Vn;3;54222,95;33995;177
Toyota;Landcruiser;2.8 D-4D Professional Aut Hgh Rf Blnd Vn;3;72631,95;45595;177
Toyota;Landcruiser;2.8 D-4D Professional Aut Std Rf Blnd Vn;5;80407,95;50495;177
Mercedes-Benz;GLC;GLC 200 4MATIC;5;64513;41800;197
Peugeot;108;Active 1.0 e-VTi 72pk;3;12420;9155;72
Peugeot;108;Active 1.0 e-VTi 72pk;5;12780;9453;72
Peugeot;108 TOP!;Allure 1.0 e-VTi 72pk ETG5;5;16580;12098;72
Peugeot;108 TOP!;Active 1.0 e-VTi 72pk ETG5;5;15040;10825;72
Volkswagen;Transporter;2.0TDI 62kW L1H1;4;35821;22400;84
Volkswagen;Transporter;2.0TDI 62kW 26T Economy Business L1H1;4;28601;17850;84
Volkswagen;Transporter;2.0TDI 75kW Business DC L2H1 30;4;39313;24600;102
Volkswagen;Transporter;2.0TDI 150kW Bns DC 7-DSG 4M L2H1 31;4;54865;34400;204
Volkswagen;Transporter;2.0TDI 110kW Business DC 7-DSG L2H1 30;4;45819;28700;150
Volkswagen;Transporter;2.0TDI 150kW Business DC 7-DSG L2H1 30;4;50580;31700;204
Opel;Mokka X;1.6 CDTI 6-traps auto 100kW Innovation;5;43650;23002;136
Opel;Mokka X;1.6 CDTI 6-t auto 100kW 120 Jaar Edition;5;41650;21349;136
Opel;Mokka X;1.6 CDTI Start/Stop 100kW Innovation;5;39650;22876;136
Opel;Mokka X;1.6 CDTI S/S 100kW 120 Jaar Edition;5;37650;21223;136
Opel;Vivaro;2.0 Diesel 90kW L3H1 Auto;4;51154;27699;122
Renault;Master;L4H3 T45 dCi 130 EUVI DL RWD;4;43608,4;36040;130
Renault;Master;L4H2 T45 dCi 130 EUVI DL RWD;4;42519,4;35140;130
Opel;Vivaro;2.0 Diesel 90kW L2H1 Auto;4;49761;26799;122
Opel;Vivaro;2.0 Diesel 90kW L2H1 Auto Hoog laadverm.;4;50488;27149;122
Renault;Master;L3H3 T45 dCi 130EUVI DL RWD;4;42398,4;35040;130
Renault;Master;L4H3 T35 dCi 130 EUVI EL RWD;4;55405,38;34740;130
Renault Trucks;Master;2.3 DCI 3T3 FWD 110E6 L2H1 DC;4;42376;26530;110
Jaguar;F-TYPE;3.0 V6 S/C 340 pk automaat;3;113995;60712,4;340
Renault Trucks;Master;2.3 DCI 3T3 FWD 170E6 L1H1 DC;4;48930;30660;170
Renault Trucks;Master;2.3 DCI 3T3 FWD 130E6 L1H1 DC;4;43804;27430;130
Renault Trucks;Master;2.3 DCI 3T3 FWD 110E6 L1H1 DC;4;41313;25860;110
Renault Trucks;Master;2.3 DCI 3T5 FWD 170E6 L3H1;4;48280;30250;170
Renault Trucks;Master;2.3 DCI 3T5 FWD 145E6 L3H1;4;45106;28250;145
Renault Trucks;Master;2.3 DCI 3T5 FWD 130E6 L3H1;4;43201;27050;130
Renault Trucks;Master;2.3 DCI 3T5 FWD 110E6 L3H1;4;40662;25450;110
Renault Trucks;Master;2.3 DCI 3T5 FWD 170E6 L2H1;4;46772;29300;170
Renault Trucks;Master;2.3 DCI 3T5 FWD 145E6 L2H1;4;43598;27300;145
Renault Trucks;Master;2.3 DCI 3T5 FWD 130E6 L2H1;4;41694;26100;130
Renault Trucks;Master;2.3 DCI 3T5 FWD 110E6 L2H1;4;39155;24500;110
Renault Trucks;Master;2.3 DCI 3T5 FWD 170E6 L1H1;4;45709;28630;170
Volkswagen;Transporter;2.0TDI 110kW 7-DSG L1;2;45978;28800;150
Volkswagen;Transporter;2.0TSI 150kW DC 7-DSG L2H1 30;4;52040;33600;204
Kia;Sportage;1.6 T-Gdi DynamicPlusLine;5;41505;20657,85;177
Kia;Sportage;1.6 T-Gdi DynamicLine;5;39505;19004,96;177
Volkswagen;Transporter;2.0TSI 110kW DC L2;4;42200;27400;150
Volkswagen;Transporter;2.0TSI 110kW DC L2;4;39661;25800;150
Volkswagen;Transporter;2.0TSI 150kW 7-DSG L2H1;4;47596;30800;204
Volkswagen;Transporter;2.0TSI 150kW 7-DSG L1H1;4;46327;30000;204
Volkswagen;Transporter;2.0TSI 150kW 7-DSG 4Motion L2H1;4;51881;33500;204
Renault Trucks;Master;2.3 DCI 3T5 FWD 145E6 L3H1 DC;4;49708;31150;145
Renault Trucks;Master;2.3 DCI 3T5 FWD 170E6 L3H1 DC;4;52882;33150;170
BMW;5 Serie Sedan;520dA;4;61389;44288;190
Renault;Clio;1.5 Blue dCi 85 Zen;5;21400;13718,85;86
Land Rover;Range Rover;3.0 SDV6 HSE;5;149935;89193,11;275
BMW;5 Serie Touring;520dA;5;63603;45030;190
Renault;Master;L1H1 T35 ENERGY dCi 135 EU6 FWD;4;45724,68;28640;135
Land Rover;Range Rover;3.0 SDV6 Autobiography;5;180185;112054,97;275
Renault;Master;L1H2 T35 dCi 135 EU6 FWD;4;47152,98;29540;135
Land Rover;Range Rover;3.0 SDV6 Vogue;5;158585;96341,87;275
Renault;Master;L2H2 T35 dCi 135 FWD;4;48581,28;30440;135
Renault;Master;L2H3 T35 dCi 135 EU6 FWD;4;50009,58;31340;135
Ford;Focus;1.5 EcoBoost 150pk ST-Line Business auto;5;31050;19942;150
Audi;TT Coup�;45 TFSI S tronic Pro Line;3;58010;40152;245
Audi;TT Roadster;45 TFSI S tronic Pro Line;2;61010;41921;245
Lexus;CT;200h Hybrid Business Line;5;30755;23595,87;136
Lexus;CT;200h Hybrid Luxury Line;5;39855;30683,47;136
Mercedes-Benz;GLS;GLS 350 d 4MATIC;5;128652;66900;258
Volkswagen;Transporter;2.0TDI 62kW DC L2;4;38995;24400;84
Volkswagen;Transporter;2.0TDI 62kW L2;2;35980;22500;84
Volkswagen;Transporter;2.0TDI 62kW L1;2;34710;21700;84
Mercedes-Benz;G-Klasse;G 63 Mercedes-AMG;5;228919;129100;585
Nissan;X-Trail;DIG-T 163 TEKNA;5;40240;25110,74;163
Nissan;X-Trail;DIG-T 163 N-CONNECTA;5;37590;22920,66;163
Nissan;X-Trail;DIG-T 163 ACENTA;5;34190;20821,49;163
Nissan;X-Trail;DIG-T 163 BUSINESS EDITION;5;36490;22722,31;163
Jeep;Renegade Van;2.0D 170pk AT9 4WD Trailhawk;5;41443;26926;170
Jeep;Renegade Van;1.3T 180pk AT9 4WD Limited;5;35256;23024;180
Jeep;Renegade Van;1.0T-e 120pk Opening Edition;5;29452;19367;120
Renault Trucks;Master;2.3 DCI 3T5 FWD 130E6 L1H1;4;40630;25430;130
Renault Trucks;Master;2.3 DCI 3T5 FWD 110E6 L1H1;4;38091;23830;110
Renault Trucks;Master;2.3 DCI 3T3 FWD 170E6 L2H1;4;45391;28430;170
Renault Trucks;Master;2.3 DCI 3T3 FWD 145E6 L2H1;4;42217;26430;145
Renault Trucks;Master;2.3 DCI 3T3 FWD 130E6 L2H1;4;40313;25230;130
Renault Trucks;Master;2.3 DCI 3T3 FWD 110E6 L2H1;4;37774;23630;110
Renault Trucks;Master;2.3 DCI 3T3 FWD 170E6 L1H1;4;44328;27760;170
Renault Trucks;Master;2.3 DCI 3T3 FWD 130E6 L1H1;4;39250;24560;130
Land Rover;Range Rover;4.4 SDV8 Vogue;5;189275;102889,87;339
Skoda;Octavia;1.0 TSI Greentech Sport Business;5;25255;17643;115
Skoda;Octavia;1.6 TDI Greentech Sport Business;5;28265;16731;115
Skoda;Octavia Combi;1.6 TDI Greentech DSG Sport Business;5;30555;18986;115
SsangYong;XLV;Quartz 2WD A/T;5;41498,9;18590;128
SsangYong;XLV;Crystal 2WD A/T;5;37439,35;15235;128
SsangYong;XLV;Sapphire 4WD A/T;5;50970,9;23390;128
SsangYong;XLV;Quartz 4WD A/T;5;47098,9;20190;128
SsangYong;XLV;Crystal 4WD A/T;5;43039,35;16835;128
SsangYong;XLV;Sapphire 2WD 6MT;5;36648,9;22490;115
SsangYong;XLV;Quartz 2WD 6MT;5;32655,9;19190;115
SsangYong;XLV;Crystal 2WD 6MT;5;28475,35;15735;115
SsangYong;XLV;Crystal 4WD 6MT;5;32675,35;17335;115
SsangYong;XLV;Quartz 4WD 6MT;5;36855,9;20790;115
Renault;Master;L3H2 T35 dCi 135 EU6 FWD;4;50009,58;31340;135
Renault;Master;L3H3 T35 dCi 135 EU6 FWD;4;51437,88;32240;135
BMW;X6;xDrive30d;5;100116;65126;265
Ford;Transit;350 130pk L3H1 Ambiente DC FWD;4;48795;30575;130
Mercedes-Benz;GLE Coup�;Mercedes-AMG GLE 63 S 4MATIC;5;218865;113700;585
Mercedes-Benz;GLE Coup�;Mercedes-AMG GLE 43 4MATIC;5;127796;66800;390
Mercedes-Benz;GLE Coup�;GLE 350 D 4MATIC;5;113844;56800;258
Mercedes-Benz;GLE Coup�;GLE 400 4MATIC;5;119997;60000;333
Volkswagen;Transporter;2.0TDI 75kW DC L2H1 30;4;43756;27400;102
Volkswagen;Transporter;2.0TDI 75kW Economy Business L2H1;4;33362;20850;102
Volkswagen;Transporter;2.0TDI 110kW 7-DSG 4M L2H1;4;50104;31400;150
Volkswagen;Transporter;2.0TDI 110kW 4Motion L2H1;4;46930;29400;150
Citro�n;C3 Aircross;PureTech 82 Live;5;20790;14061;110
Citro�n;C3 Aircross;PureTech 110 S&S Feel;5;22590;15549;110
Citro�n;C3 Aircross;PureTech 110 S&S Shine;5;25340;17821;110
Opel;Mokka X;1.4 Turbo Start/Stop Innovation 4x4;5;36850;18938;140
Volkswagen;Transporter;2.0TDI 110kW 7-DSG 4M L1H1;4;48835;30600;150
Opel;Mokka X;1.4 Turbo S/S 120 Jaar Edition 4x4;5;34850;17285;140
Maserati;Levante;3.0 430pk Auto S GranSport;5;166168;86459;430
Maserati;Levante;3.0 Diesel Auto GranLusso;5;134368;72908;275
Maserati;Levante;3.0 Diesel Auto GranSport;5;134368;72908;275
Maserati;Levante;3.0 350pk Auto GranSport;5;152669;77074;350
Maserati;Levante;3.0 350pk Auto GranLusso;5;152669;77074;350
Maserati;Levante;3.0 350pk Auto;5;139868;66496;350
Renault;Master;L4H2 T35 dCi 130 EUVI EL RWD;4;53977,08;33840;130
Renault;Master;L3H2 T45 dCi 130 EUVI DL RWD;4;41309,4;34140;130
Renault;Master;L3H2 T35 ENERGY dCi 180 QS EU6 FWD;4;54929,28;34440;180
Skoda;Octavia Combi;1.5 TSI Greentech Ambition Business DSG;5;30155;21043;150
Skoda;Octavia;1.0 TSI Greentech Ambition DSG Business;5;24565;17506;115
Skoda;Octavia Combi;1.0 TSI Greentech Ambition Business DSG;5;26065;18096;115
Skoda;Octavia;1.6 TDI Greentech Ambition Business;5;26765;15854;115
Skoda;Octavia Combi;1.6 TDI Greentech Ambition Business;5;28565;16979;115
Skoda;Octavia Combi;1.0 TSI Greentech Style Business DSG;5;29265;20524;115
Skoda;Octavia;1.0 TSI Greentech Style Business;5;27465;19469;115
Peugeot;Boxer;435 L4 165 BlueHDi DC;4;47883;30000;165
SsangYong;XLV;Sapphire 4WD 6MT;5;40848,9;24090;115
SsangYong;XLV;Quartz 4WD A/T;5;49183,9;22190;115
SsangYong;XLV;Quartz 2WD A/T;5;43625,9;20590;115
SsangYong;XLV;Sapphire 4WD A/T;5;53176,9;25490;115
SsangYong;XLV;Sapphire 2WD A/T;5;47497,9;23790;115
SsangYong;XLV;Crystal 4WD A/T;5;45003,35;18735;115
SsangYong;XLV;Crystal 2WD A/T;5;39445,35;17135;115
Skoda;Octavia;1.5 TSI Green Business Edition Plus DSG;5;31365;22151;150
Skoda;Octavia Combi;1.5 TSI Green Business Edition Plus DSG;5;32665;22901;150
Skoda;Octavia;1.5 TSI Greentech Business Edition DSG;5;28165;19723;150
Skoda;Octavia Combi;1.5 TSI Greentech Business Edition DSG;5;29465;20473;150
Audi;A3 Limousine;35 TFSI S tronic Pro Line;4;34560;24792;150
Mercedes-Benz;G-Klasse;G 500;5;173699;94100;422
Volkswagen;Transporter;2.0TDI 75kW DC L2;4;41217;25800;102
Volkswagen;Transporter;2.0TDI 146kW 7-DSG 4M L2H1;4;95752;38000;198
Citro�n;Jumpy;XL 2.0 BlueHDi 120 S&S Worker;4;39710;24850;120
Citro�n;Jumpy;XL 2.0 BlueHDi 150 S&S Worker;4;41614;26050;150
Skoda;Octavia Combi;1.0 TSI Greentech Sport Business;5;26455;18202;115
Skoda;Octavia Combi;1.0 TSI Greentech Clever Edition DSG;5;27055;18914;115
Mercedes-Benz;EQC;EQC 400 4MATIC;5;79860;66000;408
Mercedes-Benz;Vito Tourer;eVito Tourer L2;4;56459;46660;116
Mercedes-Benz;Vito Tourer;eVito Tourer L3;4;57500;47520;116
Peugeot;108;Allure 1.0 e-VTi 72pk ETG5;5;15400;11122;72
Peugeot;108;Active 1.0 e-VTi 72pk ETG5;5;14050;10007;72
Mercedes-Benz;S-Klasse Coup�;S 560;2;177406;111700;469
Peugeot;Boxer;335 L3 165 BlueHDi;2;45026;28200;165
Peugeot;Boxer;335 L3 140 BlueHDi;2;43122;27000;140
Peugeot;Boxer;435 L4 140 BlueHDi;2;44392;27800;140
Peugeot;Boxer;435 L4 165 BlueHDi;2;46296;29000;165
Mercedes-Benz;Vito;116CDI Kort;4;45352;28405;163
Mazda;CX-5;2.2 SKYACTIV-D 6MT 2WD CX-5;5;40600;23117;150
Renault;ZOE;R110 Life;5;24650;20371,9;108
Mercedes-Benz;X-Klasse;350 d 4-MATIC auto POWER;4;125961;53130;258
Mercedes-Benz;X-Klasse;350 d 4-MATIC auto PROGRESSIVE;4;122126;49960;258
Volkswagen;Transporter;2.0TDI 75kW L1;2;39471;24700;102
Volkswagen;Transporter;2.0TDI 75kW L1;2;36932;23100;102
Volkswagen;Transporter;2.0TDI 75kW DC L2;4;43756;27400;102
Mercedes-Benz;Sprinter;516CDI L4H3 RWD 3.5t 7G-Tronic VI;4;72840;45726;163
Mercedes-Benz;Sprinter;516CDI L3H3 RWD 3.5t 7G-Tronic VI;4;71602;44946;163
Mercedes-Benz;Sprinter;514CDI L2H2 RWD 3.5t 7G-Tronic VI;4;64307;40349;143
Mercedes-Benz;Sprinter;514CDI L4H3 RWD 3.5t 7G-Tronic VI;4;70356;44161;143
Skoda;Octavia Combi;1.0 TSI Greentech Style Business;5;28665;20028;115
Skoda;Octavia Combi;1.5 TSI Greentech Ambition Business;5;29165;19900;150
Skoda;Octavia Combi;1.5 TSI Greentech Style Business;5;32365;22003;150
Skoda;Octavia;1.0 TSI Greentech Ambition Business;5;24265;17150;115
Skoda;Octavia Combi;1.0 TSI Greentech Ambition Business;5;25465;17925;115
Skoda;Octavia Combi;1.6 TDI Greentech Ambition Business DSG;5;28565;17704;115
Nissan;GT-R;3.8 V6 Prestige;2;180100;88399,17;570
Nissan;370Z;3.7 V6 Pack NissanConnect;3;108650;35022,31;328
Nissan;370Z;3.7 V6 Pack NissanConnect 7A/T;3;110650;45538,84;328
Mercedes-Benz;Sprinter;519CDI L3H2 RWD 3.5t 7G-Tronic VI;4;71545;44910;190
Mercedes-Benz;Sprinter;516CDI L2H1 RWD 3.5 7G-Tronic VI;4;64142;40245;163
Mercedes-Benz;Sprinter;516CDI L4H2 RWD 3.5t 7G-Tronic VI;4;70093;43995;163
Mercedes-Benz;Sprinter;516CDI L3H2 RWD 3.5t 7G-Tronic VI;4;68855;43215;163
Mercedes-Benz;Sprinter;514CDI L2H1 RWD 3.5 7G-Tronic VI;4;61674;38690;143
Audi;A3 Limousine;35 TFSI S tronic Advance Sport;4;37140;26600;150
Audi;A3 Limousine;35 TFSI S tronic Advance;4;35510;25360;150
Opel;Insignia Grand Sport;1.5 Turbo 121kW S&S Innovation auto;5;39850;28298;165
Opel;Insignia Sports Tourer;1.5 Turbo 121kW S&S Innovation auto;5;41350;29321;165
Audi;A3 Sportback;35 TFSI S tronic Pro Line;5;34060;24270;150
Volkswagen;Transporter;2.0TDI 110kW Business DC L2H1 30;4;42645;26700;150
Ford;Transit;350 170pk L2H1 Trend DC FWD;4;53358;33450;170
Ford;Transit;350 130pk L2H1 Ambiente DC FWD;4;48002;30075;130
Ford;Transit;350 130pk L4H1 Ambiente FWD;2;47446;29725;130
Ford;Transit;350 130pk L4H1 Ambiente FWD;2;43082;26975;130
Ford;Transit;350 130pk L3H1 Ambiente FWD;2;47208;29575;130
Renault;Kangoo;1.5 dCi 95 Comfort Maxi;4;28347,03;17690;95
